price,speed,hd,ram,screen,cd,multi,premium,ads,trend,price
2244,66,528,8,14,yes,no,yes,162,22,2244
3440,66,1000,24,17,yes,no,yes,162,22,3440
2040,33,528,8,14,yes,no,yes,162,22,2040
1999,66,420,8,14,yes,yes,yes,162,22,1999
2590,66,720,16,15,yes,no,yes,162,22,2590
1949,66,420,8,15,yes,no,yes,162,22,1949
1899,66,420,8,14,yes,yes,yes,162,22,1899
1599,33,540,4,14,yes,no,yes,162,22,1599
2290,66,1000,8,14,yes,no,yes,162,22,2290
2694,33,720,16,15,yes,no,yes,162,22,2694
1199,33,428,4,15,no,no,yes,162,22,1199
3045,66,1000,24,15,yes,no,yes,162,22,3045
1299,33,428,4,15,no,no,yes,162,22,1299
2744,66,720,16,15,yes,no,yes,162,22,2744
1529,33,420,4,14,no,no,no,162,22,1529
1799,66,545,8,15,yes,no,yes,162,22,1799
2308,66,730,8,15,yes,yes,yes,162,22,2308
2643,66,528,8,14,yes,yes,yes,162,22,2643
1645,33,214,4,14,no,no,yes,162,22,1645
1499,33,340,4,15,yes,yes,yes,162,22,1499
1854,33,528,8,14,yes,no,yes,162,22,1854
1408,33,340,4,14,yes,yes,yes,162,22,1408
2840,50,720,16,17,yes,no,yes,162,22,2840
2995,33,1000,24,15,yes,no,yes,162,22,2995
1744,33,214,4,14,no,no,yes,162,22,1744
1799,66,212,8,14,yes,no,yes,162,22,1799
1740,33,214,4,15,no,no,yes,162,22,1740
2249,66,270,8,14,no,no,no,162,22,2249
1299,33,210,4,14,no,no,yes,162,22,1299
1790,66,214,4,15,no,no,yes,162,22,1790
1199,33,210,4,14,no,no,yes,162,22,1199
1645,50,214,4,14,no,no,yes,162,22,1645
2593,33,528,8,14,yes,yes,yes,162,22,2593
1499,33,428,4,14,yes,yes,yes,162,22,1499
1740,50,214,4,14,no,no,yes,162,22,1740
2495,66,810,16,15,yes,yes,yes,162,22,2495
1995,66,528,8,14,yes,no,yes,162,22,1995
2544,33,720,16,15,yes,no,yes,162,22,2544
1899,66,527,8,14,yes,no,yes,162,22,1899
1999,66,545,8,15,yes,yes,yes,162,22,1999
1890,33,528,8,15,yes,no,yes,162,22,1890
2040,50,528,8,14,yes,no,yes,162,22,2040
1708,66,540,4,14,yes,yes,yes,162,22,1708
1499,33,210,4,14,yes,yes,yes,162,22,1499
3094,33,1000,24,15,yes,no,yes,162,22,3094
2044,33,528,8,14,yes,no,yes,162,22,2044
1790,66,214,4,14,no,no,yes,162,22,1790
2145,66,420,8,15,yes,yes,yes,162,22,2145
1894,50,214,4,14,no,no,yes,162,22,1894
3054,50,1000,24,15,yes,no,yes,162,22,3054
3054,33,1000,24,15,yes,no,yes,162,22,3054
2899,66,1000,16,15,yes,no,yes,162,22,2899
1995,66,528,8,14,yes,no,yes,162,22,1995
3090,50,1000,24,15,yes,no,yes,162,22,3090
2354,33,720,16,15,yes,no,yes,162,22,2354
1894,33,214,4,14,no,no,yes,162,22,1894
2194,33,528,8,14,yes,no,yes,162,22,2194
2390,33,720,16,15,yes,no,yes,162,22,2390
1349,33,210,4,15,no,no,yes,162,22,1349
1399,33,210,4,14,yes,yes,yes,162,22,1399
2504,33,720,16,15,yes,no,yes,162,22,2504
1645,66,340,8,14,no,no,yes,162,22,1645
2390,50,1000,24,17,yes,no,yes,162,22,2390
2534,66,730,8,17,yes,no,yes,162,22,2534
3140,66,1000,24,15,yes,no,yes,162,22,3140
2090,33,1000,8,14,yes,no,yes,162,22,2090
2443,33,720,16,15,yes,yes,yes,162,22,2443
2540,50,720,16,15,yes,no,yes,162,22,2540
1754,66,214,4,14,no,no,yes,162,22,1754
2818,33,270,4,17,no,no,no,162,22,2818
2540,33,720,16,15,yes,no,yes,162,22,2540
2090,66,528,8,15,yes,no,yes,162,22,2090
2940,33,1000,24,15,yes,no,yes,191,23,2940
2304,33,720,16,15,yes,no,yes,191,23,2304
2440,33,720,16,15,yes,no,yes,191,23,2440
1769,66,540,8,14,no,no,yes,191,23,1769
2494,33,720,16,15,yes,no,yes,191,23,2494
3043,66,1000,24,15,yes,yes,yes,191,23,3043
1195,33,214,4,14,no,no,yes,191,23,1195
1545,33,214,4,14,no,no,yes,191,23,1545
1840,33,528,8,15,yes,no,yes,191,23,1840
1940,33,528,8,14,yes,no,yes,191,23,1940
1299,33,428,4,15,no,no,yes,191,23,1299
1709,50,540,8,15,no,no,yes,191,23,1709
2340,33,720,16,15,yes,no,yes,191,23,2340
2245,33,720,16,15,yes,no,yes,191,23,2245
1299,33,340,4,14,yes,no,yes,191,23,1299
1868,66,425,8,14,yes,yes,yes,191,23,1868
3094,33,1000,24,15,yes,no,yes,191,23,3094
1859,66,540,8,15,no,no,yes,191,23,1859
1299,33,212,4,14,no,no,yes,191,23,1299
2399,66,730,16,15,yes,no,yes,191,23,2399
1999,66,720,8,15,yes,no,yes,191,23,1999
1669,66,425,8,14,no,no,yes,191,23,1669
1999,66,545,8,15,yes,yes,yes,191,23,1999
2598,66,730,16,15,yes,yes,yes,191,23,2598
1690,66,214,4,15,no,no,yes,191,23,1690
1990,66,528,8,14,yes,no,yes,191,23,1990
2093,33,528,8,14,yes,yes,yes,191,23,2093
1940,33,528,8,15,yes,no,yes,191,23,1940
1999,66,730,8,15,yes,no,yes,191,23,1999
2334,66,730,8,17,yes,no,yes,191,23,2334
2543,66,720,16,15,yes,yes,yes,191,23,2543
2790,66,720,16,17,yes,no,yes,191,23,2790
1818,66,425,8,14,yes,no,yes,191,23,1818
1599,66,340,8,15,no,no,yes,191,23,1599
3240,50,1000,24,17,yes,no,yes,191,23,3240
2004,33,528,8,14,yes,no,yes,191,23,2004
2140,33,1000,8,14,yes,no,yes,191,23,2140
1739,33,212,4,17,no,no,yes,191,23,1739
1840,33,528,8,14,yes,no,yes,191,23,1840
1199,33,210,4,14,no,no,yes,191,23,1199
2094,33,528,8,14,yes,no,yes,191,23,2094
1548,33,424,4,14,yes,no,yes,191,23,1548
1504,33,214,4,14,no,no,yes,191,23,1504
3149,100,728,8,14,no,no,no,191,23,3149
1839,33,424,4,17,no,no,yes,191,23,1839
2940,50,1000,24,15,yes,no,yes,191,23,2940
1845,50,528,8,14,yes,no,yes,191,23,1845
1899,66,420,8,14,yes,yes,yes,191,23,1899
1445,33,214,4,14,no,no,yes,191,23,1445
2108,50,1000,8,15,yes,yes,yes,191,23,2108
1540,33,214,4,14,no,no,yes,191,23,1540
2644,66,720,16,15,yes,no,yes,191,23,2644
1499,50,545,4,15,yes,no,yes,191,23,1499
1999,100,420,8,14,yes,no,yes,191,23,1999
1845,33,528,8,14,yes,no,yes,191,23,1845
2994,33,1000,24,15,yes,no,yes,191,23,2994
1389,33,212,4,15,no,no,yes,191,23,1389
1799,66,545,8,15,yes,no,yes,191,23,1799
2118,66,730,8,15,yes,yes,yes,191,23,2118
1640,33,214,4,14,no,no,yes,191,23,1640
1973,33,528,8,14,yes,yes,yes,191,23,1973
1399,33,210,4,14,yes,yes,yes,191,23,1399
1895,66,528,8,14,yes,no,yes,191,23,1895
1499,33,340,4,14,yes,yes,yes,191,23,1499
1759,66,425,8,15,no,no,yes,191,23,1759
1745,33,528,8,14,yes,no,yes,191,23,1745
1788,66,425,4,14,yes,yes,yes,191,23,1788
2190,66,1000,8,14,yes,no,yes,191,23,2190
2058,50,1000,8,15,yes,no,yes,191,23,2058
2409,66,1000,8,17,no,no,yes,191,23,2409
1758,50,425,8,15,yes,no,yes,191,23,1758
1918,66,540,8,14,yes,no,yes,191,23,1918
1345,66,214,4,14,no,no,yes,191,23,1345
2740,50,720,16,17,yes,no,yes,191,23,2740
2143,66,528,8,14,yes,yes,yes,191,23,2143
3240,33,1000,24,17,yes,no,yes,191,23,3240
1968,66,540,8,14,yes,yes,yes,191,23,1968
1595,66,214,4,14,no,no,yes,191,23,1595
2493,50,720,16,15,yes,yes,yes,191,23,2493
2395,66,720,16,15,yes,no,yes,191,23,2395
1694,33,214,4,14,no,no,yes,191,23,1694
2059,66,1000,8,15,no,no,yes,191,23,2059
2345,33,720,16,15,yes,no,yes,191,23,2345
2539,100,270,4,14,no,no,no,191,23,2539
3290,66,1000,24,17,yes,no,yes,191,23,3290
1779,50,270,4,14,no,no,no,191,23,1779
1589,66,425,4,14,no,no,yes,191,23,1589
1848,66,270,4,14,no,no,no,191,23,1848
2093,50,528,8,14,yes,yes,yes,191,23,2093
1690,66,214,4,14,no,no,yes,191,23,1690
1858,50,540,8,15,yes,no,yes,191,23,1858
2895,66,1000,24,15,yes,no,yes,191,23,2895
2140,50,1000,8,14,yes,no,yes,191,23,2140
1640,33,214,4,15,no,no,yes,191,23,1640
1929,66,212,4,17,no,no,yes,191,23,1929
1904,33,528,8,14,yes,no,yes,191,23,1904
1844,66,214,4,14,no,no,yes,191,23,1844
1895,66,528,8,14,yes,no,yes,191,23,1895
1819,33,270,4,14,no,no,no,191,23,1819
1638,66,212,4,14,yes,no,yes,191,23,1638
2199,66,528,8,15,yes,yes,yes,191,23,2199
1640,50,214,4,14,no,no,yes,191,23,1640
2393,33,720,16,15,yes,yes,yes,191,23,2393
1395,33,340,8,14,no,no,yes,191,23,1395
2054,66,528,8,14,yes,no,yes,191,23,2054
3144,66,1000,24,15,yes,no,yes,191,23,3144
2594,50,720,16,15,yes,no,yes,191,23,2594
2249,66,270,8,14,no,no,no,191,23,2249
1679,66,425,4,15,no,no,yes,191,23,1679
2345,66,528,8,15,yes,no,yes,191,23,2345
1349,33,270,4,14,no,no,no,191,23,1349
1199,33,428,4,15,no,no,yes,191,23,1199
2040,33,1000,8,14,yes,no,yes,191,23,2040
2804,33,1000,24,15,yes,no,yes,191,23,2804
1545,50,214,4,14,no,no,yes,191,23,1545
1579,66,212,4,15,no,no,yes,191,23,1579
1609,50,425,8,15,no,no,yes,191,23,1609
2893,33,1000,24,15,yes,yes,yes,191,23,2893
1295,50,214,4,14,no,no,yes,191,23,1295
2009,66,270,4,14,no,no,no,191,23,2009
2845,50,1000,24,15,yes,no,yes,191,23,2845
1495,33,340,8,14,no,no,yes,191,23,1495
2840,33,1000,24,15,yes,no,yes,191,23,2840
1940,50,528,8,14,yes,no,yes,191,23,1940
1418,33,340,4,14,yes,yes,yes,191,23,1418
1794,33,214,4,14,no,no,yes,191,23,1794
1499,33,428,4,14,yes,yes,yes,191,23,1499
2954,66,1000,24,15,yes,no,yes,191,23,2954
1909,50,1000,8,15,no,no,yes,191,23,1909
2904,33,1000,24,15,yes,no,yes,191,23,2904
2209,66,540,8,17,no,no,yes,191,23,2209
2594,33,720,16,15,yes,no,yes,191,23,2594
1908,50,540,8,15,yes,yes,yes,191,23,1908
2198,100,420,8,14,yes,yes,yes,191,23,2198
2004,50,528,8,14,yes,no,yes,191,23,2004
2898,100,730,16,15,yes,yes,yes,191,23,2898
3140,33,1000,24,17,yes,no,yes,191,23,3140
1699,66,420,8,14,yes,no,yes,191,23,1699
1640,50,214,4,15,no,no,yes,191,23,1640
1498,33,212,4,14,yes,yes,yes,191,23,1498
1898,66,420,8,14,yes,yes,yes,191,23,1898
2029,66,425,4,17,no,no,yes,191,23,2029
2168,66,1000,8,14,yes,yes,yes,191,23,2168
2118,66,1000,8,14,yes,no,yes,191,23,2118
2194,50,528,8,14,yes,no,yes,191,23,2194
1495,50,340,8,14,no,no,yes,191,23,1495
1738,66,425,4,14,yes,no,yes,191,23,1738
2640,33,720,16,17,yes,no,yes,191,23,2640
1448,33,212,4,14,yes,no,yes,191,23,1448
1489,33,424,4,15,no,no,yes,191,23,1489
2404,50,720,16,15,yes,no,yes,191,23,2404
1540,33,214,4,15,no,no,yes,191,23,1540
3094,50,1000,24,15,yes,no,yes,191,23,3094
1794,50,214,4,14,no,no,yes,191,23,1794
2408,100,270,4,14,no,no,no,191,23,2408
2454,66,720,16,15,yes,no,yes,191,23,2454
1969,66,1000,8,14,no,no,yes,191,23,1969
2904,50,1000,24,15,yes,no,yes,191,23,2904
1545,66,340,8,14,no,no,yes,191,23,1545
1718,66,340,4,14,yes,yes,yes,191,23,1718
1604,33,214,4,14,no,no,yes,191,23,1604
2993,33,1000,24,15,yes,yes,yes,191,23,2993
2194,33,528,8,14,yes,no,yes,191,23,2194
2345,50,720,16,15,yes,no,yes,191,23,2345
2699,100,730,16,15,yes,no,yes,191,23,2699
1940,50,528,8,15,yes,no,yes,191,23,1940
2440,50,720,16,15,yes,no,yes,191,23,2440
1604,50,214,4,14,no,no,yes,191,23,1604
1808,50,425,8,15,yes,yes,yes,191,23,1808
1574,50,270,4,14,no,no,no,191,23,1574
2990,66,1000,24,15,yes,no,yes,191,23,2990
1599,66,340,4,14,yes,no,yes,191,23,1599
1598,33,424,4,14,yes,yes,yes,191,23,1598
2493,33,720,16,15,yes,yes,yes,191,23,2493
1654,66,214,4,14,no,no,yes,191,23,1654
2795,100,528,16,14,yes,no,yes,191,23,2795
1399,33,424,4,14,no,no,yes,191,23,1399
1295,33,214,4,14,no,no,yes,191,23,1295
2244,66,528,8,14,yes,no,yes,191,23,2244
2404,33,720,16,15,yes,no,yes,191,23,2404
2993,50,1000,24,15,yes,yes,yes,191,23,2993
1489,66,212,4,14,no,no,yes,191,23,1489
1688,66,212,4,14,yes,yes,yes,191,23,1688
1199,33,340,4,14,no,no,yes,191,23,1199
2845,33,1000,24,15,yes,no,yes,191,23,2845
2745,33,1000,24,15,yes,no,yes,191,23,2745
1990,66,528,8,15,yes,no,yes,191,23,1990
2109,66,425,8,17,no,no,yes,191,23,2109
2740,33,720,16,17,yes,no,yes,191,23,2740
1899,66,730,8,14,yes,yes,yes,191,23,1899
2490,66,720,16,15,yes,no,yes,191,23,2490
1590,33,214,4,14,no,no,yes,182,24,1590
1195,33,214,4,14,no,no,yes,182,24,1195
1989,66,540,8,15,no,no,yes,182,24,1989
2404,66,720,16,15,yes,no,yes,182,24,2404
3140,66,1000,24,15,yes,yes,yes,182,24,3140
1854,33,528,8,14,yes,no,yes,182,24,1854
1490,33,214,4,14,no,no,yes,182,24,1490
1890,50,528,8,14,yes,no,yes,182,24,1890
1858,66,545,4,17,yes,no,yes,182,24,1858
1890,33,528,8,14,yes,no,yes,182,24,1890
1940,66,528,8,14,yes,no,yes,182,24,1940
2944,33,1000,24,15,yes,no,yes,182,24,2944
2423,50,720,16,15,yes,yes,yes,182,24,2423
1399,66,428,4,14,no,no,yes,182,24,1399
2354,50,720,16,15,yes,no,yes,182,24,2354
1854,50,528,8,14,yes,no,yes,182,24,1854
2295,50,720,16,15,yes,no,yes,182,24,2295
2248,66,1000,8,14,yes,no,yes,182,24,2248
1799,66,425,8,14,no,no,yes,182,24,1799
2804,66,1000,24,15,yes,no,yes,182,24,2804
1545,66,214,4,14,no,no,yes,182,24,1545
1644,33,214,4,14,no,no,yes,182,24,1644
1744,33,214,4,14,no,no,yes,182,24,1744
2590,33,720,16,17,yes,no,yes,182,24,2590
1454,33,214,4,14,no,no,yes,182,24,1454
1779,33,424,4,17,no,no,yes,182,24,1779
2040,50,1000,8,14,yes,no,yes,182,24,2040
2740,66,720,16,17,yes,no,yes,182,24,2740
2335,33,212,8,17,yes,yes,yes,182,24,2335
2058,66,545,8,17,yes,no,yes,182,24,2058
1568,33,428,4,15,yes,yes,yes,182,24,1568
2345,66,720,16,15,yes,no,yes,182,24,2345
1899,66,730,8,15,yes,no,yes,182,24,1899
1794,66,214,4,14,no,no,yes,182,24,1794
2745,66,1000,24,15,yes,no,yes,182,24,2745
1499,33,428,4,14,yes,yes,yes,182,24,1499
2254,33,720,16,15,yes,no,yes,182,24,2254
2095,66,528,8,15,yes,no,yes,182,24,2095
1823,33,528,8,14,yes,yes,yes,182,24,1823
2339,66,540,8,17,no,no,yes,182,24,2339
1889,66,425,8,15,no,no,yes,182,24,1889
2944,50,1000,24,15,yes,no,yes,182,24,2944
1999,66,730,8,15,yes,no,yes,182,24,1999
1345,66,214,4,14,no,no,yes,182,24,1345
1890,50,528,8,15,yes,no,yes,182,24,1890
2754,50,1000,24,15,yes,no,yes,182,24,2754
2699,100,730,16,15,yes,no,yes,182,24,2699
2098,66,540,8,14,yes,yes,yes,182,24,2098
2195,33,720,16,15,yes,no,yes,182,24,2195
1599,66,340,8,15,no,no,yes,182,24,1599
2258,66,730,8,17,yes,yes,yes,182,24,2258
2295,33,720,16,15,yes,no,yes,182,24,2295
1999,100,420,8,14,yes,no,yes,182,24,1999
2323,33,720,16,15,yes,yes,yes,182,24,2323
1754,33,528,8,14,yes,no,yes,182,24,1754
2390,33,720,16,15,yes,no,yes,182,24,2390
1923,50,528,8,14,yes,yes,yes,182,24,1923
1295,33,214,4,14,no,no,yes,182,24,1295
1973,66,528,8,14,yes,yes,yes,182,24,1973
1368,50,428,4,15,no,no,yes,182,24,1368
2790,33,1000,24,15,yes,no,yes,182,24,2790
2390,50,720,16,15,yes,no,yes,182,24,2390
1339,33,424,4,14,no,no,yes,182,24,1339
1495,33,214,4,14,no,no,yes,182,24,1495
2044,33,528,8,14,yes,no,yes,182,24,2044
1890,33,528,8,15,yes,no,yes,182,24,1890
1899,66,540,8,14,no,no,yes,182,24,1899
1944,33,528,8,14,yes,no,yes,182,24,1944
1640,66,214,4,14,no,no,yes,182,24,1640
1989,66,425,8,15,yes,yes,yes,182,24,1989
2840,66,1000,24,15,yes,no,yes,182,24,2840
2094,66,528,8,14,yes,no,yes,182,24,2094
1490,33,214,4,15,no,no,yes,182,24,1490
1199,33,210,4,14,no,no,yes,182,24,1199
1795,33,528,8,14,yes,no,yes,182,24,1795
2690,33,720,16,17,yes,no,yes,182,24,2690
2259,66,730,8,17,yes,yes,yes,182,24,2259
1828,33,428,4,17,yes,yes,yes,182,24,1828
2994,66,1000,24,15,yes,no,yes,182,24,2994
2099,66,1000,8,14,no,no,yes,182,24,2099
2399,66,730,16,15,yes,no,yes,182,24,2399
1628,50,428,4,17,no,no,yes,182,24,1628
1604,66,214,4,14,no,no,yes,182,24,1604
1640,66,214,4,15,no,no,yes,182,24,1640
1398,50,340,4,14,yes,yes,yes,182,24,1398
2440,66,720,16,15,yes,no,yes,182,24,2440
1590,50,214,4,14,no,no,yes,182,24,1590
1845,66,528,8,14,yes,no,yes,182,24,1845
2258,66,730,8,17,yes,no,yes,182,24,2258
1985,33,212,8,15,yes,yes,yes,182,24,1985
2354,33,720,16,15,yes,no,yes,182,24,2354
1998,66,425,8,14,yes,yes,yes,182,24,1998
2199,66,540,8,15,yes,yes,yes,182,24,2199
1795,50,528,8,14,yes,no,yes,182,24,1795
1698,66,540,8,14,yes,yes,yes,182,24,1698
2544,33,720,16,15,yes,no,yes,182,24,2544
2040,33,1000,8,14,yes,no,yes,182,24,2040
1438,33,212,4,14,yes,yes,yes,182,24,1438
2249,66,270,8,14,no,no,no,182,24,2249
1495,66,528,8,14,no,no,yes,182,24,1495
1590,33,214,4,15,no,no,yes,182,24,1590
1999,66,730,8,15,yes,yes,yes,182,24,1999
1388,33,212,4,14,yes,no,yes,182,24,1388
2690,50,720,16,17,yes,no,yes,182,24,2690
2754,33,1000,24,15,yes,no,yes,182,24,2754
2695,33,1000,24,15,yes,no,yes,182,24,2695
2189,66,1000,8,15,no,no,yes,182,24,2189
2690,33,1000,24,15,yes,no,yes,182,24,2690
2339,66,425,8,17,yes,yes,yes,182,24,2339
1239,33,212,4,14,no,no,yes,182,24,1239
1758,50,545,4,17,yes,no,yes,182,24,1758
1899,66,730,8,14,yes,yes,yes,182,24,1899
2290,33,720,16,15,yes,no,yes,182,24,2290
1799,66,545,8,15,yes,no,yes,182,24,1799
2594,66,720,16,15,yes,no,yes,182,24,2594
1948,66,425,8,14,yes,no,yes,182,24,1948
1468,66,428,4,15,no,no,yes,182,24,1468
1299,50,428,4,14,no,no,yes,182,24,1299
2695,50,1000,24,15,yes,no,yes,182,24,2695
1679,33,212,4,17,no,no,yes,182,24,1679
1199,33,340,4,14,no,no,yes,182,24,1199
1790,33,528,8,15,yes,no,yes,182,24,1790
2844,33,1000,24,15,yes,no,yes,182,24,2844
1789,33,212,8,15,yes,yes,yes,182,24,1789
1699,66,420,8,14,yes,no,yes,182,24,1699
2159,66,730,8,17,yes,no,yes,182,24,2159
1299,50,340,4,14,yes,no,yes,182,24,1299
2239,66,425,8,17,no,no,yes,182,24,2239
2298,66,1000,8,14,yes,yes,yes,182,24,2298
1744,50,214,4,14,no,no,yes,182,24,1744
1499,50,545,4,15,yes,no,yes,182,24,1499
2473,66,720,16,15,yes,yes,yes,182,24,2473
1395,66,528,8,14,no,no,yes,182,24,1395
2654,33,1000,24,15,yes,no,yes,182,24,2654
1599,66,540,8,14,yes,no,yes,182,24,1599
2790,50,1000,24,15,yes,no,yes,182,24,2790
2423,33,720,16,15,yes,yes,yes,182,24,2423
1395,33,214,4,14,no,no,yes,182,24,1395
1895,33,212,8,14,yes,yes,yes,182,24,1895
1399,33,210,4,14,yes,yes,yes,182,24,1399
1429,33,424,4,15,no,no,yes,182,24,1429
1923,33,528,8,14,yes,yes,yes,182,24,1923
1488,33,424,4,14,yes,no,yes,182,24,1488
1904,66,528,8,14,yes,no,yes,182,24,1904
1495,50,214,4,14,no,no,yes,182,24,1495
1528,33,428,4,17,no,no,yes,182,24,1528
1545,66,528,8,14,no,no,yes,182,24,1545
1295,50,214,4,14,no,no,yes,182,24,1295
2595,33,1000,24,15,yes,no,yes,182,24,2595
2090,66,1000,8,14,yes,no,yes,182,24,2090
1590,50,214,4,15,no,no,yes,182,24,1590
1799,66,420,8,14,yes,yes,yes,182,24,1799
2539,66,1000,8,17,no,no,yes,182,24,2539
1329,33,212,4,15,no,no,yes,182,24,1329
1899,66,425,8,14,yes,yes,yes,182,24,1899
1940,66,528,8,15,yes,no,yes,182,24,1940
1538,33,424,4,14,yes,yes,yes,182,24,1538
2048,66,540,8,14,yes,no,yes,182,24,2048
2044,50,528,8,14,yes,no,yes,182,24,2044
2840,100,528,16,15,yes,no,yes,182,24,2840
1499,50,340,4,15,yes,yes,yes,182,24,1499
1699,33,212,8,14,yes,yes,yes,182,24,1699
1790,33,528,8,14,yes,no,yes,182,24,1790
2598,66,730,16,15,yes,yes,yes,182,24,2598
1898,66,420,8,14,yes,yes,yes,182,24,1898
2139,33,212,8,17,yes,yes,yes,182,24,2139
1599,66,545,4,15,yes,no,yes,182,24,1599
1268,33,428,4,15,no,no,yes,182,24,1268
2898,100,730,16,15,yes,yes,yes,182,24,2898
2544,50,720,16,15,yes,no,yes,182,24,2544
1554,50,214,4,14,no,no,yes,182,24,1554
2295,66,528,8,15,yes,no,yes,182,24,2295
2444,33,720,16,15,yes,no,yes,182,24,2444
2990,33,1000,24,15,yes,yes,yes,182,24,2990
3090,33,1000,24,15,yes,yes,yes,182,24,3090
1728,66,428,4,17,no,no,yes,182,24,1728
1695,33,528,8,14,yes,no,yes,182,24,1695
1998,66,730,8,15,yes,yes,yes,182,24,1998
1554,33,214,4,14,no,no,yes,182,24,1554
1940,33,1000,8,14,yes,no,yes,182,24,1940
1199,33,428,4,14,no,no,yes,182,24,1199
2198,100,420,8,14,yes,yes,yes,182,24,2198
2290,33,720,16,15,yes,no,yes,158,25,2290
1718,66,428,4,17,no,no,yes,158,25,1718
1568,50,428,4,15,yes,yes,yes,158,25,1568
2595,33,1000,24,15,yes,no,yes,158,25,2595
1899,66,730,8,15,yes,no,yes,158,25,1899
1605,66,540,8,15,no,no,yes,158,25,1605
2444,33,720,16,15,yes,no,yes,158,25,2444
1640,66,214,4,15,no,no,yes,158,25,1640
1490,33,214,4,15,no,no,yes,158,25,1490
2195,33,720,16,15,yes,no,yes,158,25,2195
2248,66,730,8,17,yes,no,yes,158,25,2248
1199,33,210,4,14,no,no,yes,158,25,1199
1495,33,214,4,14,no,no,yes,158,25,1495
1299,50,340,4,14,yes,no,yes,158,25,1299
1398,50,340,4,14,yes,yes,yes,158,25,1398
1699,33,212,8,14,yes,yes,yes,158,25,1699
1599,66,545,4,15,yes,no,yes,158,25,1599
1923,33,528,8,14,yes,yes,yes,158,25,1923
1680,66,540,8,15,yes,no,yes,158,25,1680
1848,66,545,4,17,yes,no,yes,158,25,1848
2345,66,720,16,15,yes,no,yes,158,25,2345
1295,33,214,4,14,no,no,yes,158,25,1295
1799,66,420,8,14,yes,yes,yes,158,25,1799
2423,33,720,16,15,yes,yes,yes,158,25,2423
3140,66,1000,24,15,yes,yes,yes,158,25,3140
2590,33,720,16,17,yes,no,yes,158,25,2590
2740,66,720,16,17,yes,no,yes,158,25,2740
1973,66,528,8,14,yes,yes,yes,158,25,1973
1940,66,528,8,14,yes,no,yes,158,25,1940
2295,33,720,16,15,yes,no,yes,158,25,2295
1999,66,730,8,15,yes,no,yes,158,25,1999
1989,33,212,8,15,yes,yes,yes,158,25,1989
1898,66,420,8,14,yes,yes,yes,158,25,1898
2699,100,730,16,15,yes,no,yes,158,25,2699
2390,33,720,16,15,yes,no,yes,158,25,2390
1399,33,210,4,14,yes,yes,yes,158,25,1399
1618,50,428,4,17,no,no,yes,158,25,1618
2473,66,720,16,15,yes,yes,yes,158,25,2473
2990,33,1000,24,15,yes,yes,yes,158,25,2990
1545,66,528,8,14,no,no,yes,158,25,1545
1644,33,214,4,14,no,no,yes,158,25,1644
1495,33,528,8,14,no,no,yes,158,25,1495
2328,100,270,4,14,no,no,no,158,25,2328
1885,66,730,8,15,yes,yes,yes,158,25,1885
1790,33,528,8,15,yes,no,yes,158,25,1790
1989,66,425,8,15,yes,yes,yes,158,25,1989
1518,33,428,4,17,no,no,yes,158,25,1518
1699,66,420,8,14,yes,no,yes,158,25,1699
2090,66,1000,8,14,yes,no,yes,158,25,2090
1490,33,214,4,14,no,no,yes,158,25,1490
1659,66,425,8,14,yes,no,yes,158,25,1659
1845,66,528,8,14,yes,no,yes,158,25,1845
1854,33,528,8,14,yes,no,yes,158,25,1854
2440,66,720,16,15,yes,no,yes,158,25,2440
1865,66,540,8,17,no,no,yes,158,25,1865
1295,50,214,4,14,no,no,yes,158,25,1295
2690,33,1000,24,15,yes,no,yes,158,25,2690
1590,33,214,4,14,no,no,yes,158,25,1590
1599,66,540,8,15,no,no,yes,158,25,1599
1899,66,425,8,14,yes,yes,yes,158,25,1899
2148,66,730,8,17,yes,yes,yes,158,25,2148
1590,33,214,4,15,no,no,yes,158,25,1590
1578,50,270,4,14,no,no,no,158,25,1578
1399,66,428,4,14,no,no,yes,158,25,1399
1828,66,270,4,14,no,no,no,158,25,1828
1468,66,428,4,15,no,no,yes,158,25,1468
2323,33,720,16,15,yes,yes,yes,158,25,2323
2159,66,730,8,17,yes,no,yes,158,25,2159
1899,33,212,8,14,yes,yes,yes,158,25,1899
1199,33,340,4,14,no,no,yes,158,25,1199
2075,66,1080,8,15,yes,yes,yes,158,25,2075
1795,66,540,8,15,yes,no,yes,158,25,1795
2254,33,720,16,15,yes,no,yes,158,25,2254
2944,33,1000,24,15,yes,no,yes,158,25,2944
1818,50,428,4,17,yes,yes,yes,158,25,1818
1599,66,540,8,14,yes,no,yes,158,25,1599
2898,100,730,16,15,yes,yes,yes,158,25,2898
1789,33,212,8,15,yes,yes,yes,158,25,1789
2598,66,730,16,15,yes,yes,yes,158,25,2598
2690,33,720,16,17,yes,no,yes,158,25,2690
1748,50,545,4,17,yes,no,yes,158,25,1748
2259,66,730,8,17,yes,yes,yes,158,25,2259
2544,33,720,16,15,yes,no,yes,158,25,2544
2404,66,720,16,15,yes,no,yes,158,25,2404
2215,66,730,16,15,yes,yes,yes,158,25,2215
1640,66,214,4,14,no,no,yes,158,25,1640
1904,66,528,8,14,yes,no,yes,158,25,1904
1999,100,420,8,14,yes,no,yes,158,25,1999
2354,33,720,16,15,yes,no,yes,158,25,2354
2804,66,1000,24,15,yes,no,yes,158,25,2804
1790,33,528,8,14,yes,no,yes,158,25,1790
